"Date","Price","Open","High","Low","Vol.","Change %"
"12-02-2018","10,539.75","10,518.20","10,555.50","10,485.40","224.12M","0.81%"
"09-02-2018","10,454.95","10,416.50","10,480.20","10,398.20","197.50M","-1.15%"
"08-02-2018","10,576.85","10,518.50","10,637.80","10,479.55","239.41M","0.96%"
"07-02-2018","10,476.70","10,607.20","10,614.00","10,446.40","258.10M","-0.21%"
"06-02-2018","10,498.25","10,295.15","10,594.15","10,276.30","274.66M","-1.58%"
"05-02-2018","10,666.55","10,604.30","10,702.75","10,586.80","247.48M","-0.87%"
"02-02-2018","10,760.60","10,938.20","10,954.95","10,736.10","291.43M","-2.33%"
"01-02-2018","11,016.90","11,044.55","11,117.35","10,878.80","315.74M","-0.10%"
"31-01-2018","11,027.70","11,018.80","11,058.50","10,979.30","253.46M","-0.20%"
"30-01-2018","11,049.65","11,120.85","11,121.10","11,033.90","234.97M","-0.73%"
"29-01-2018","11,130.40","11,079.35","11,171.55","11,075.95","249.22M","0.55%"
"25-01-2018","11,069.65","11,095.60","11,095.60","11,009.20","340.47M","-0.15%"
"24-01-2018","11,086.00","11,069.35","11,110.10","11,046.15","292.20M","0.02%"
"23-01-2018","11,083.70","10,997.40","11,092.90","10,994.55","293.45M","1.07%"
"22-01-2018","10,966.20","10,883.20","10,975.10","10,881.40","238.82M","0.66%"
"19-01-2018","10,894.70","10,829.20","10,906.85","10,793.90","214.01M","0.72%"
"18-01-2018","10,817.00","10,873.40","10,887.50","10,782.40","321.61M","0.26%"
"17-01-2018","10,788.55","10,702.45","10,803.00","10,666.75","260.49M","0.82%"
"16-01-2018","10,700.45","10,761.50","10,762.35","10,687.85","217.47M","-0.38%"
"15-01-2018","10,741.55","10,718.50","10,782.65","10,713.80","181.26M","0.56%"
"12-01-2018","10,681.25","10,682.55","10,690.40","10,597.10","180.59M","0.28%"
"11-01-2018","10,651.20","10,637.05","10,664.60","10,612.35","158.63M","0.18%"
"10-01-2018","10,632.20","10,652.05","10,655.50","10,592.70","181.90M","-0.05%"
"09-01-2018","10,637.00","10,645.10","10,659.15","10,603.60","211.29M","0.13%"
"08-01-2018","10,623.60","10,591.70","10,631.20","10,588.55","174.18M","0.61%"
"05-01-2018","10,558.85","10,534.25","10,566.10","10,520.10","186.47M","0.51%"
"04-01-2018","10,504.80","10,469.40","10,513.00","10,441.45","180.26M","0.59%"
"03-01-2018","10,443.20","10,482.65","10,503.60","10,429.55","172.52M","0.01%"
"02-01-2018","10,442.20","10,477.55","10,495.20","10,404.65","158.09M","0.06%"
"01-01-2018","10,435.55","10,531.70","10,537.85","10,423.10","134.53M","-0.90%"
"29-12-2017","10,530.70","10,492.35","10,538.70","10,488.65","156.74M","0.50%"
"28-12-2017","10,477.90","10,498.20","10,534.55","10,460.45","281.31M","-0.12%"
"27-12-2017","10,490.75","10,531.05","10,552.40","10,469.25","170.31M","-0.39%"
"26-12-2017","10,531.50","10,512.30","10,545.45","10,477.95","160.42M","0.37%"
"22-12-2017","10,493.00","10,457.30","10,501.10","10,448.25","143.12M","0.50%"
"21-12-2017","10,440.30","10,473.95","10,473.95","10,426.90","156.65M","-0.04%"
"20-12-2017","10,444.20","10,494.40","10,494.45","10,437.15","180.60M","-0.18%"
"19-12-2017","10,463.20","10,414.80","10,472.20","10,406.00","174.34M","0.72%"
"18-12-2017","10,388.75","10,263.10","10,443.55","10,074.80","237.51M","0.54%"
"15-12-2017","10,333.25","10,345.65","10,373.10","10,319.65","262.98M","0.79%"
"14-12-2017","10,252.10","10,229.30","10,276.10","10,141.55","159.10M","0.58%"
"13-12-2017","10,192.95","10,236.60","10,296.55","10,169.85","187.19M","-0.46%"
"12-12-2017","10,240.15","10,324.90","10,326.10","10,230.20","180.55M","-0.80%"
"11-12-2017","10,322.25","10,310.50","10,329.20","10,282.05","152.04M","0.55%"
"08-12-2017","10,265.65","10,198.45","10,270.85","10,195.25","206.23M","0.97%"
"07-12-2017","10,166.70","10,063.45","10,182.65","10,061.90","171.34M","1.22%"
"06-12-2017","10,044.10","10,088.80","10,104.20","10,033.35","171.21M","-0.73%"
"05-12-2017","10,118.25","10,118.25","10,147.95","10,069.10","160.25M","-0.09%"
"04-12-2017","10,127.75","10,175.05","10,179.20","10,095.70","153.24M","0.06%"
"01-12-2017","10,121.80","10,263.70","10,272.70","10,108.55","147.77M","-1.02%"
"30-11-2017","10,226.55","10,332.70","10,332.70","10,211.25","353.10M","-1.30%"
"29-11-2017","10,361.30","10,376.65","10,392.95","10,345.90","157.19M","-0.09%"
"28-11-2017","10,370.25","10,387.90","10,409.55","10,355.20","202.05M","-0.28%"
"27-11-2017","10,399.55","10,361.05","10,407.15","10,340.20","146.28M","0.09%"
"24-11-2017","10,389.70","10,366.80","10,404.50","10,362.25","133.18M","0.40%"
"23-11-2017","10,348.75","10,358.45","10,374.30","10,307.30","157.65M","0.06%"
"22-11-2017","10,342.30","10,350.80","10,368.70","10,309.55","162.50M","0.15%"
"21-11-2017","10,326.90","10,329.25","10,358.70","10,315.05","191.86M","0.27%"
"20-11-2017","10,298.75","10,287.20","10,309.85","10,261.50","151.75M","0.15%"
"17-11-2017","10,283.60","10,324.55","10,343.60","10,268.05","209.59M","0.67%"
"16-11-2017","10,214.75","10,152.90","10,232.25","10,139.20","188.18M","0.96%"
"15-11-2017","10,118.05","10,171.95","10,175.45","10,094.00","213.84M","-0.67%"
"14-11-2017","10,186.60","10,223.40","10,248.00","10,175.55","314.41M","-0.38%"
"13-11-2017","10,224.95","10,322.00","10,334.15","10,216.25","216.80M","-0.94%"
"10-11-2017","10,321.75","10,304.35","10,344.95","10,254.10","287.96M","0.12%"
"09-11-2017","10,308.95","10,358.65","10,368.45","10,266.95","247.61M","0.06%"
"08-11-2017","10,303.15","10,361.95","10,384.25","10,285.50","282.95M","-0.45%"
"07-11-2017","10,350.15","10,477.15","10,485.75","10,340.80","295.83M","-0.97%"
"06-11-2017","10,451.80","10,431.75","10,490.45","10,413.75","199.56M","-0.01%"
"03-11-2017","10,452.50","10,461.55","10,461.70","10,403.60","206.10M","0.28%"
"02-11-2017","10,423.80","10,440.50","10,453.00","10,412.55","207.74M","-0.16%"
"01-11-2017","10,440.50","10,390.35","10,451.65","10,383.05","268.27M","1.02%"
"31-10-2017","10,335.30","10,364.90","10,367.70","10,323.95","239.81M","-0.27%"
"30-10-2017","10,363.65","10,353.85","10,384.50","10,344.30","244.19M","0.39%"
"27-10-2017","10,323.05","10,362.30","10,366.15","10,311.30","322.41M","-0.20%"
"26-10-2017","10,343.80","10,291.80","10,355.65","10,271.85","443.04M","0.47%"
"25-10-2017","10,295.35","10,321.15","10,340.55","10,240.90","612.62M","0.86%"
"24-10-2017","10,207.70","10,218.55","10,237.75","10,182.40","223.91M","0.22%"
"23-10-2017","10,184.85","10,176.65","10,224.15","10,124.50","224.80M","0.38%"
"19-10-2017","10,146.55","10,210.35","10,211.95","10,123.35","31.09M","-0.63%"
"18-10-2017","10,210.85","10,209.40","10,236.45","10,175.75","262.11M","-0.23%"
"17-10-2017","10,234.45","10,227.65","10,251.85","10,212.60","201.78M","0.04%"
"16-10-2017","10,230.85","10,207.40","10,242.95","10,175.10","209.33M","0.62%"
"13-10-2017","10,167.45","10,123.70","10,191.90","10,120.10","237.23M","0.70%"
"12-10-2017","10,096.40","10,011.20","10,104.45","9,977.10","207.11M","1.12%"
"11-10-2017","9,984.80","10,042.60","10,067.25","9,955.80","195.59M","-0.32%"
"10-10-2017","10,016.95","10,013.70","10,034.00","10,002.30","153.25M","0.28%"
"09-10-2017","9,988.75","9,988.20","10,015.75","9,959.45","148.40M","0.09%"
"06-10-2017","9,979.70","9,908.15","9,989.35","9,906.60","201.86M","0.92%"
"05-10-2017","9,888.70","9,927.00","9,945.95","9,881.85","152.36M","-0.26%"
"04-10-2017","9,914.90","9,884.35","9,938.30","9,850.65","160.99M","0.56%"
"03-10-2017","9,859.50","9,893.30","9,895.40","9,831.05","167.83M","0.72%"
"29-09-2017","9,788.60","9,814.30","9,854.00","9,775.35","202.35M","0.20%"
"28-09-2017","9,768.95","9,736.40","9,789.20","9,687.55","396.88M","0.34%"
"27-09-2017","9,735.75","9,920.60","9,921.05","9,714.40","206.31M","-1.38%"
"26-09-2017","9,871.50","9,875.25","9,891.35","9,813.00","196.79M","-0.01%"
"25-09-2017","9,872.60","9,960.10","9,960.50","9,816.05","228.21M","-0.92%"
"22-09-2017","9,964.40","10,094.35","10,095.05","9,952.80","233.62M","-1.56%"
"21-09-2017","10,121.90","10,139.60","10,158.90","10,058.60","197.71M","-0.19%"
"20-09-2017","10,141.15","10,160.95","10,171.05","10,134.20","205.60M","-0.06%"
"19-09-2017","10,147.55","10,175.60","10,178.95","10,129.95","193.35M","-0.05%"
"18-09-2017","10,153.10","10,133.10","10,171.70","10,131.30","160.85M","0.67%"
"15-09-2017","10,085.40","10,062.35","10,115.15","10,043.65","274.80M","-0.01%"
"14-09-2017","10,086.60","10,107.40","10,126.50","10,070.35","232.64M","0.07%"
"13-09-2017","10,079.30","10,099.25","10,131.95","10,063.15","221.61M","-0.14%"
"12-09-2017","10,093.05","10,056.85","10,097.55","10,028.05","188.25M","0.87%"
"11-09-2017","10,006.05","9,971.75","10,028.65","9,968.80","178.41M","0.72%"
"08-09-2017","9,934.80","9,958.65","9,963.60","9,913.30","168.70M","0.05%"
"07-09-2017","9,929.90","9,945.85","9,964.85","9,917.20","194.63M","0.14%"
"06-09-2017","9,916.20","9,899.25","9,931.55","9,882.55","153.77M","-0.36%"
"05-09-2017","9,952.20","9,933.25","9,963.10","9,901.05","143.52M","0.40%"
"04-09-2017","9,912.85","9,984.15","9,988.40","9,861.00","153.37M","-0.62%"
"01-09-2017","9,974.40","9,937.65","9,983.45","9,909.85","162.73M","0.57%"
"31-08-2017","9,917.90","9,905.70","9,925.10","9,856.95","337.78M","0.34%"
"30-08-2017","9,884.40","9,859.50","9,909.45","9,850.80","162.70M","0.90%"
"29-08-2017","9,796.05","9,886.40","9,887.35","9,783.75","178.67M","-1.18%"
"28-08-2017","9,912.80","9,907.15","9,925.75","9,882.00","164.49M","0.57%"
"24-08-2017","9,857.05","9,881.20","9,881.50","9,848.85","190.40M","0.05%"
"23-08-2017","9,852.50","9,803.05","9,857.90","9,786.75","173.82M","0.89%"
"22-08-2017","9,765.55","9,815.75","9,828.45","9,752.60","189.27M","0.11%"
"21-08-2017","9,754.35","9,864.25","9,884.35","9,740.10","211.63M","-0.84%"
"18-08-2017","9,837.40","9,865.95","9,865.95","9,783.65","253.93M","-0.67%"
"17-08-2017","9,904.15","9,945.55","9,947.80","9,883.75","203.65M","0.07%"
"16-08-2017","9,897.30","9,825.85","9,903.95","9,773.85","226.27M","1.05%"
"14-08-2017","9,794.15","9,755.75","9,818.30","9,752.10","201.61M","0.86%"
"11-08-2017","9,710.80","9,712.15","9,771.65","9,685.55","294.73M","-1.11%"
"10-08-2017","9,820.25","9,872.85","9,892.65","9,776.20","242.82M","-0.89%"
"09-08-2017","9,908.05","9,961.15","9,969.80","9,893.05","174.40M","-0.71%"
"08-08-2017","9,978.55","10,068.35","10,083.80","9,947.00","209.64M","-0.78%"
"07-08-2017","10,057.40","10,074.80","10,088.10","10,046.35","141.57M","-0.09%"
"04-08-2017","10,066.40","10,008.60","10,075.25","9,988.35","184.08M","0.53%"
"03-08-2017","10,013.65","10,081.15","10,081.15","9,998.25","198.67M","-0.67%"
"02-08-2017","10,081.50","10,136.30","10,137.85","10,054.20","166.46M","-0.33%"
"01-08-2017","10,114.65","10,101.05","10,128.60","10,065.75","190.00M","0.37%"
"31-07-2017","10,077.10","10,034.70","10,085.90","10,016.95","245.10M","0.63%"
"28-07-2017","10,014.50","9,996.55","10,026.05","9,944.50","197.49M","-0.06%"
"27-07-2017","10,020.55","10,063.25","10,114.85","10,005.50","296.78M","0.00%"
"26-07-2017","10,020.65","9,983.65","10,025.95","9,965.95","203.70M","0.56%"
"25-07-2017","9,964.55","10,010.55","10,011.30","9,949.10","191.21M","-0.02%"
"24-07-2017","9,966.40","9,936.80","9,982.05","9,919.60","179.91M","0.52%"
"21-07-2017","9,915.25","9,899.60","9,924.70","9,838.00","193.29M","0.42%"
"20-07-2017","9,873.30","9,920.20","9,922.55","9,863.45","166.08M","-0.27%"
"19-07-2017","9,899.60","9,855.95","9,905.05","9,851.65","206.38M","0.74%"
"18-07-2017","9,827.15","9,832.70","9,885.35","9,792.05","303.01M","-0.90%"
"17-07-2017","9,915.95","9,908.15","9,928.20","9,894.70","168.60M","0.30%"
"14-07-2017","9,886.35","9,913.30","9,913.30","9,845.45","164.46M","-0.05%"
"13-07-2017","9,891.70","9,855.80","9,897.25","9,853.45","186.87M","0.77%"
"12-07-2017","9,816.10","9,807.30","9,824.95","9,787.70","150.05M","0.31%"
"11-07-2017","9,786.05","9,797.45","9,830.05","9,778.85","185.32M","0.15%"
"10-07-2017","9,771.05","9,719.30","9,782.15","9,646.45","38.75M","1.09%"
"07-07-2017","9,665.80","9,670.35","9,684.25","9,642.65","146.23M","-0.09%"
"06-07-2017","9,674.55","9,653.60","9,700.70","9,639.95","152.00M","0.38%"
"05-07-2017","9,637.60","9,619.75","9,643.65","9,607.35","134.85M","0.25%"
"04-07-2017","9,613.30","9,645.90","9,650.65","9,595.50","149.31M","-0.02%"
"03-07-2017","9,615.00","9,587.95","9,624.00","9,543.55","188.69M","0.99%"
"30-06-2017","9,520.90","9,478.50","9,535.80","9,448.75","185.20M","0.18%"
"29-06-2017","9,504.10","9,522.95","9,575.80","9,493.80","267.28M","0.14%"
"28-06-2017","9,491.25","9,520.20","9,522.50","9,474.35","177.65M","-0.21%"
"27-06-2017","9,511.40","9,594.05","9,615.40","9,473.45","209.59M","-0.66%"
"23-06-2017","9,574.95","9,643.25","9,647.65","9,565.30","180.58M","-0.57%"
"22-06-2017","9,630.00","9,642.65","9,698.85","9,617.75","204.89M","-0.04%"
"21-06-2017","9,633.60","9,648.10","9,650.45","9,608.60","148.49M","-0.21%"
"20-06-2017","9,653.50","9,670.50","9,676.50","9,643.75","164.44M","-0.04%"
"19-06-2017","9,657.55","9,626.40","9,673.30","9,614.90","146.15M","0.72%"
"16-06-2017","9,588.05","9,595.45","9,615.85","9,565.50","219.81M","0.10%"
"15-06-2017","9,578.05","9,617.90","9,621.40","9,560.80","176.42M","-0.42%"
"14-06-2017","9,618.15","9,621.55","9,627.40","9,580.45","187.38M","0.12%"
"13-06-2017","9,606.90","9,615.55","9,654.15","9,595.40","133.73M","-0.10%"
"12-06-2017","9,616.40","9,646.70","9,647.05","9,598.50","145.79M","-0.54%"
"09-06-2017","9,668.25","9,638.55","9,676.25","9,608.15","163.90M","0.22%"
"08-06-2017","9,647.25","9,682.40","9,688.70","9,641.50","160.16M","-0.17%"
"07-06-2017","9,663.90","9,663.95","9,678.55","9,630.55","165.67M","0.28%"
"06-06-2017","9,637.15","9,704.25","9,709.30","9,630.20","150.38M","-0.39%"
"05-06-2017","9,675.10","9,656.30","9,687.20","9,640.70","131.69M","0.22%"
"02-06-2017","9,653.50","9,657.15","9,673.50","9,637.45","167.20M","0.39%"
"01-06-2017","9,616.10","9,603.55","9,634.65","9,589.90","181.53M","-0.05%"
"31-05-2017","9,621.25","9,636.55","9,649.60","9,609.25","427.05M","-0.03%"
"30-05-2017","9,624.55","9,590.65","9,635.30","9,581.20","199.89M","0.20%"
"29-05-2017","9,604.90","9,560.05","9,637.75","9,547.70","242.27M","0.10%"
"26-05-2017","9,595.10","9,507.75","9,604.90","9,495.40","225.65M","0.90%"
"25-05-2017","9,509.75","9,384.05","9,523.30","9,379.20","298.15M","1.59%"
"24-05-2017","9,360.55","9,410.90","9,431.90","9,341.65","218.26M","-0.27%"
"23-05-2017","9,386.15","9,445.05","9,448.05","9,370.00","231.35M","-0.55%"
"22-05-2017","9,438.25","9,480.25","9,498.65","9,427.90","202.88M","0.11%"
"19-05-2017","9,427.90","9,469.90","9,505.75","9,390.75","259.86M","-0.02%"
"18-05-2017","9,429.45","9,453.20","9,489.10","9,418.10","199.34M","-1.01%"
"17-05-2017","9,525.75","9,517.60","9,532.60","9,486.10","211.86M","0.14%"
"16-05-2017","9,512.25","9,461.00","9,517.20","9,456.35","171.71M","0.71%"
"15-05-2017","9,445.40","9,433.55","9,449.25","9,423.10","145.16M","0.47%"
"12-05-2017","9,400.90","9,436.65","9,437.75","9,372.55","159.08M","-0.23%"
"11-05-2017","9,422.40","9,448.60","9,450.65","9,411.30","176.44M","0.16%"
"10-05-2017","9,407.30","9,339.65","9,414.75","9,336.00","157.36M","0.97%"
"09-05-2017","9,316.85","9,337.35","9,338.95","9,307.70","136.42M","0.03%"
"08-05-2017","9,314.05","9,311.45","9,338.70","9,297.95","179.71M","0.31%"
"05-05-2017","9,285.30","9,374.55","9,377.10","9,272.00","239.13M","-0.80%"
"04-05-2017","9,359.90","9,360.95","9,365.65","9,323.25","277.90M","0.51%"
"03-05-2017","9,311.95","9,344.70","9,346.30","9,298.40","156.34M","-0.02%"
"02-05-2017","9,313.80","9,339.85","9,352.55","9,269.90","166.56M","0.10%"
"28-04-2017","9,304.05","9,340.95","9,342.65","9,282.25","167.23M","-0.41%"
"27-04-2017","9,342.15","9,359.15","9,367.15","9,322.65","215.88M","-0.10%"
"26-04-2017","9,351.85","9,336.20","9,367.00","9,301.35","191.40M","0.49%"
"25-04-2017","9,306.60","9,273.05","9,309.20","9,250.35","173.90M","0.96%"
"24-04-2017","9,217.95","9,135.35","9,225.40","9,130.55","172.91M","1.08%"
"21-04-2017","9,119.40","9,179.10","9,183.65","9,088.75","159.98M","-0.19%"
"20-04-2017","9,136.40","9,108.10","9,143.90","9,102.65","175.63M","0.36%"
"19-04-2017","9,103.50","9,112.20","9,120.50","9,075.15","179.12M","-0.02%"
"18-04-2017","9,105.15","9,163.00","9,217.90","9,095.45","179.57M","-0.37%"
"17-04-2017","9,139.30","9,144.75","9,160.00","9,120.25","132.24M","-0.13%"
"13-04-2017","9,150.80","9,202.50","9,202.65","9,144.95","171.70M","-0.57%"
"12-04-2017","9,203.45","9,242.50","9,246.40","9,161.80","166.76M","-0.36%"
"11-04-2017","9,237.00","9,184.55","9,242.70","9,172.85","206.26M","0.61%"
"10-04-2017","9,181.45","9,225.60","9,225.65","9,174.85","139.97M","-0.18%"
"07-04-2017","9,198.30","9,223.70","9,250.50","9,188.10","195.92M","-0.69%"
"06-04-2017","9,261.95","9,245.80","9,267.95","9,218.85","191.94M","-0.03%"
"05-04-2017","9,265.15","9,264.40","9,273.90","9,215.40","190.53M","0.30%"
"03-04-2017","9,237.85","9,220.60","9,245.35","9,192.40","143.44M","0.70%"
"31-03-2017","9,173.75","9,158.90","9,191.70","9,152.10","196.77M","0.00%"
"30-03-2017","9,173.75","9,142.60","9,183.15","9,136.35","333.41M","0.33%"
"29-03-2017","9,143.80","9,128.70","9,153.15","9,109.10","250.90M","0.47%"
"28-03-2017","9,100.80","9,081.50","9,110.40","9,079.80","188.99M","0.61%"
"27-03-2017","9,045.20","9,093.45","9,094.85","9,024.65","209.04M","-0.69%"
"24-03-2017","9,108.00","9,104.00","9,133.55","9,089.40","210.02M","0.24%"
"23-03-2017","9,086.30","9,048.75","9,099.05","9,048.60","197.70M","0.62%"
"22-03-2017","9,030.45","9,047.20","9,072.90","9,019.30","239.46M","-1.00%"
"21-03-2017","9,121.50","9,133.95","9,147.75","9,087.20","255.40M","-0.06%"
"20-03-2017","9,126.85","9,166.95","9,167.60","9,116.30","342.40M","-0.36%"
"17-03-2017","9,160.05","9,207.80","9,218.40","9,147.60","295.55M","0.07%"
"16-03-2017","9,153.70","9,129.65","9,158.45","9,128.55","215.10M","0.76%"
"15-03-2017","9,084.80","9,086.85","9,106.55","9,075.50","248.03M","-0.02%"
"14-03-2017","9,087.00","9,091.65","9,122.75","9,060.50","278.73M","1.71%"
"10-03-2017","8,934.55","8,953.70","8,975.70","8,903.95","157.42M","0.08%"
"09-03-2017","8,927.00","8,914.50","8,945.80","8,899.50","176.81M","0.03%"
"08-03-2017","8,924.30","8,950.70","8,957.05","8,891.95","183.33M","-0.25%"
"07-03-2017","8,946.90","8,977.75","8,977.85","8,932.80","178.83M","-0.18%"
"06-03-2017","8,963.45","8,915.10","8,967.80","8,914.00","180.20M","0.74%"
"03-03-2017","8,897.55","8,883.50","8,907.10","8,860.10","208.92M","-0.02%"
"02-03-2017","8,899.75","8,982.85","8,992.50","8,879.80","225.61M","-0.51%"
"01-03-2017","8,945.80","8,904.40","8,960.80","8,898.60","212.33M","0.75%"
"28-02-2017","8,879.60","8,898.95","8,914.75","8,867.60","302.72M","-0.19%"
"27-02-2017","8,896.70","8,943.70","8,951.80","8,888.65","195.85M","-0.48%"
"23-02-2017","8,939.50","8,956.40","8,982.15","8,927.55","388.87M","0.14%"
"22-02-2017","8,926.90","8,931.60","8,960.75","8,905.25","254.68M","0.21%"
"21-02-2017","8,907.85","8,890.75","8,920.80","8,860.95","181.09M","0.32%"
"20-02-2017","8,879.20","8,818.55","8,886.25","8,809.80","173.02M","0.65%"
"17-02-2017","8,821.70","8,883.70","8,896.45","8,804.25","307.53M","0.50%"
"16-02-2017","8,778.00","8,739.00","8,783.95","8,719.60","190.28M","0.61%"
"15-02-2017","8,724.70","8,778.95","8,807.90","8,712.85","222.83M","-0.77%"
"14-02-2017","8,792.30","8,819.90","8,820.45","8,772.50","194.13M","-0.14%"
"13-02-2017","8,805.05","8,819.80","8,826.90","8,754.20","211.18M","0.13%"
"10-02-2017","8,793.55","8,812.35","8,822.10","8,771.20","232.95M","0.17%"
"09-02-2017","8,778.40","8,795.55","8,821.40","8,724.10","193.28M","0.11%"
"08-02-2017","8,769.05","8,774.55","8,791.25","8,715.00","225.49M","0.01%"
"07-02-2017","8,768.30","8,805.70","8,809.30","8,741.05","233.30M","-0.37%"
"06-02-2017","8,801.05","8,785.45","8,814.10","8,770.20","200.40M","0.69%"
"03-02-2017","8,740.95","8,735.15","8,748.25","8,707.75","196.94M","0.08%"
"02-02-2017","8,734.25","8,724.75","8,757.60","8,685.80","292.33M","0.20%"
"01-02-2017","8,716.40","8,570.35","8,722.40","8,537.50","337.80M","1.81%"
"31-01-2017","8,561.30","8,629.45","8,631.75","8,552.40","537.11M","-0.83%"
"30-01-2017","8,632.75","8,635.55","8,662.60","8,617.75","314.11M","-0.10%"
"27-01-2017","8,641.25","8,610.50","8,672.70","8,606.90","283.91M","0.45%"
"25-01-2017","8,602.75","8,499.45","8,612.60","8,493.95","301.49M","1.50%"
"24-01-2017","8,475.80","8,407.05","8,480.95","8,398.15","184.75M","1.00%"
"23-01-2017","8,391.50","8,329.60","8,404.15","8,327.20","200.99M","0.50%"
"20-01-2017","8,349.35","8,404.35","8,423.65","8,340.95","208.90M","-1.02%"
"19-01-2017","8,435.10","8,418.40","8,445.15","8,404.05","170.96M","0.22%"
"18-01-2017","8,417.00","8,403.85","8,460.30","8,397.40","168.87M","0.23%"
"17-01-2017","8,398.00","8,415.05","8,440.90","8,378.30","125.78M","-0.18%"
"16-01-2017","8,412.80","8,390.95","8,426.70","8,374.40","127.94M","0.15%"
"13-01-2017","8,400.35","8,457.65","8,461.05","8,373.15","190.95M","-0.08%"
"12-01-2017","8,407.20","8,391.05","8,417.20","8,382.30","177.95M","0.32%"
"11-01-2017","8,380.65","8,327.80","8,389.00","8,322.25","192.28M","1.11%"
"10-01-2017","8,288.60","8,262.70","8,293.80","8,261.00","147.31M","0.64%"
"09-01-2017","8,236.05","8,259.35","8,263.00","8,227.75","102.21M","-0.09%"
"06-01-2017","8,243.80","8,281.85","8,306.85","8,233.25","143.69M","-0.36%"
"05-01-2017","8,273.80","8,226.65","8,282.65","8,223.70","163.96M","1.02%"
"04-01-2017","8,190.50","8,202.65","8,218.50","8,180.90","136.48M","-0.02%"
"03-01-2017","8,192.25","8,196.05","8,219.10","8,148.60","131.19M","0.16%"
"02-01-2017","8,179.50","8,210.10","8,212.00","8,133.80","122.02M","-0.08%"
"30-12-2016","8,185.80","8,119.65","8,197.00","8,114.75","131.46M","1.01%"
"29-12-2016","8,103.60","8,030.60","8,111.10","8,020.80","183.98M","0.86%"
"28-12-2016","8,034.85","8,047.55","8,100.55","8,028.40","130.58M","0.02%"
"27-12-2016","8,032.85","7,915.05","8,044.65","7,903.70","122.46M","1.58%"
"26-12-2016","7,908.25","7,965.10","7,970.05","7,893.80","110.17M","-0.97%"
"23-12-2016","7,985.75","7,972.50","8,022.60","7,942.05","127.92M","0.08%"
"22-12-2016","7,979.10","8,043.85","8,046.45","7,964.95","126.41M","-1.02%"
"21-12-2016","8,061.30","8,105.85","8,112.55","8,053.25","127.54M","-0.26%"
"20-12-2016","8,082.40","8,110.60","8,124.10","8,062.75","132.03M","-0.27%"
"19-12-2016","8,104.35","8,126.00","8,132.50","8,094.85","110.67M","-0.43%"
"16-12-2016","8,139.45","8,178.20","8,178.70","8,127.45","209.27M","-0.17%"
"15-12-2016","8,153.60","8,128.40","8,225.90","8,121.95","187.43M","-0.35%"
"14-12-2016","8,182.45","8,229.35","8,229.40","8,165.10","149.13M","-0.48%"
"13-12-2016","8,221.80","8,196.15","8,228.85","8,155.80","189.74M","0.62%"
"12-12-2016","8,170.80","8,230.65","8,230.65","8,154.45","111.43M","-1.10%"
"09-12-2016","8,261.75","8,271.70","8,274.95","8,241.95","154.34M","0.18%"
"08-12-2016","8,246.85","8,152.10","8,256.25","8,151.75","146.86M","1.79%"
"07-12-2016","8,102.05","8,168.40","8,190.45","8,077.50","175.02M","-0.50%"
"06-12-2016","8,143.15","8,153.15","8,178.70","8,130.85","118.85M","0.18%"
"05-12-2016","8,128.75","8,088.75","8,141.90","8,056.85","130.44M","0.52%"
"02-12-2016","8,086.80","8,153.55","8,159.30","8,070.05","176.77M","-1.30%"
"01-12-2016","8,192.90","8,244.00","8,250.80","8,185.05","162.60M","-0.38%"
"30-11-2016","8,224.50","8,172.15","8,234.25","8,139.25","255.72M","1.01%"
"29-11-2016","8,142.15","8,131.55","8,197.35","8,128.70","195.62M","0.19%"
"28-11-2016","8,126.90","8,080.65","8,146.50","8,066.50","195.60M","0.16%"
"25-11-2016","8,114.30","8,007.95","8,122.25","7,976.75","183.36M","1.87%"
"24-11-2016","7,965.50","8,011.80","8,024.85","7,952.55","268.62M","-0.84%"
"23-11-2016","8,033.30","8,051.20","8,055.20","7,973.10","186.60M","0.39%"
"22-11-2016","8,002.30","7,989.15","8,019.05","7,938.15","216.68M","0.92%"
"21-11-2016","7,929.10","8,102.10","8,102.45","7,916.40","225.61M","-1.80%"
"18-11-2016","8,074.10","8,097.55","8,128.95","8,048.30","166.20M","-0.07%"
"17-11-2016","8,079.95","8,105.10","8,151.25","8,060.30","197.18M","-0.39%"
"16-11-2016","8,111.60","8,205.65","8,210.05","8,089.40","277.80M","0.04%"
"15-11-2016","8,108.45","8,284.85","8,288.55","8,093.20","370.30M","-2.26%"
"11-11-2016","8,296.30","8,456.65","8,460.60","8,284.95","275.22M","-2.69%"
"10-11-2016","8,525.75","8,555.60","8,598.45","8,510.70","271.20M","1.11%"
"09-11-2016","8,432.00","8,067.50","8,476.20","8,002.25","323.97M","-1.31%"
"08-11-2016","8,543.55","8,540.00","8,559.40","8,480.10","201.76M","0.55%"
"07-11-2016","8,497.05","8,535.75","8,535.85","8,481.45","178.07M","0.75%"
"04-11-2016","8,433.75","8,503.60","8,504.00","8,400.25","231.78M","-0.60%"
"03-11-2016","8,484.95","8,499.85","8,537.65","8,476.15","175.77M","-0.34%"
"02-11-2016","8,514.00","8,542.80","8,549.50","8,504.85","160.13M","-1.30%"
"01-11-2016","8,626.25","8,653.15","8,669.60","8,614.50","170.07M","0.01%"
